NAME,KEYWORD,WEBSITE TITLE,WEBSITE LINK,TWITCH PLAYER FOUND,CHANNEL NAME,WIDTH,HEIGHT,MUTED
Minecraft,database,How to Use a MySQL Database on Your Minecraft Server,https://shockbyte.com/billing/knowledgebase/104/How-to-Use-a-MySQL-Database-on-Your-Minecraft-Server.html,false,,,,
Minecraft,database,How To Add a MySQL Database To Your Minecraft Server,https://apexminecrafthosting.com/how-to-add-a-mysql-database-to-your-minecraft-server/,false,,,,
Minecraft,database,Connecting to databases - MySQL | SpigotMC - High Performance Minecraft,https://www.spigotmc.org/wiki/connecting-to-databases-mysql/,false,,,,
Minecraft,database,"Item Database (Version Control, Custom Crafting ... - Planet Minecraft",https://www.planetminecraft.com/data-pack/item-database/,false,,,,
Minecraft,wiki,"Minecraft - Super Mario Wiki, the Mario encyclopedia",https://www.mariowiki.com/Minecraft,false,,,,
Minecraft,database,How we built an auto-scalable Minecraft server for 1000 ... - WorldQL,https://www.worldql.com/posts/2021-08-worldql-scalable-minecraft/,false,,,,
Minecraft,database,How is world data stored in Minecraft? - Arqade,https://gaming.stackexchange.com/questions/73488/how-is-world-data-stored-in-minecraft,false,,,,
Minecraft,database,Minetrack Data · Public domain Minecraft multiplayer server statistics,https://data.minetrack.me/,false,,,,
Minecraft,database,The Top 23 Database Minecraft Open Source Projects,https://awesomeopensource.com/projects/database/minecraft,false,,,,
Minecraft,database,Databases | Cracking Forums,https://cracking.org/forums/databases.31/,false,,,,
Minecraft,tier list,Minecraft Mobs Tier List (September 2023) Best Mobs Ranked - Of Zen and ...,https://www.ofzenandcomputing.com/minecraft-mobs-tier-list/,false,,,,
Minecraft,tier list,Weapons Tier List | Ranking of All Weapons | Minecraft Dungeons｜Game8,https://game8.co/games/Minecraft-Dungeons/archives/290501,false,,,,
Minecraft,tier list,"A ""Best 1.8 PvP Tier List"" - Hypixel SkyBlock Wiki",https://hypixel.net/threads/a-best-1-8-pvp-tier-list.4721885/,false,,,,
Minecraft,builds,28 Easy Minecraft Builds Perfect for Beginners - Mom's Got the Stuff,https://momsgotthestuff.com/easy-minecraft-builds/,false,,,,
Minecraft,builds,136 Cool Minecraft Building Ideas To Try In 2022 (Files and Guides),https://minecraftbuildinginc.com/minecraft-building-ideas-100/,false,,,,
Minecraft,builds,"BUILDINGS - Blueprints for MineCraft Houses, Castles ... - GrabCraft",https://www.grabcraft.com/minecraft/buildings,false,,,,
Minecraft,database,Category - HeadDB,https://headdb.org/view/all,false,,,,
Minecraft,builds,cubical.xyz | Minecraft 3D Schematic Tool - Build | Edit | Convert,https://cubical.xyz/,false,,,,
Minecraft,builds,"MCBuild: Minecraft Mods, Buildings, Schematics, Textures",https://mcbuild.org/,false,,,,
Escape from Tarkov,database,Database - Part 1 - The Official Escape from Tarkov Wiki,https://escapefromtarkov.fandom.com/wiki/Database_-_Part_1,false,,,,
Minecraft,builds,Crafty Builds | Minecraft builds,https://www.crafty.build/,false,,,,
Escape from Tarkov,database,Tarkov Database,https://tarkov-database.com/,false,,,,
Escape from Tarkov,database,"tarkovdata | Escape From Tarkov game data, contributed by the community ...",https://tarkovtracker.github.io/tarkovdata/,false,,,,
Escape from Tarkov,database,Database - Part 1 | Escape From Tarkov,https://tarkov.help/en/quest/database-part-1,false,,,,
Escape from Tarkov,database,[Release] EFT Item Database - General game forum - Escape from Tarkov Forum,https://forum.escapefromtarkov.com/topic/34671-release-eft-item-database/,false,,,,
Escape from Tarkov,database,Database for Tarkov,https://play.google.com/store/apps/details?id=com.dvcstudiox.eft,false,,,,
Escape from Tarkov,database,Escape from Tarkov official page - Escape from Tarkov,https://www.escapefromtarkov.com/,false,,,,
Escape from Tarkov,database,Escape From Tarkov Interactive Map | Map Genie - Map Genie | Awesome ...,https://mapgenie.io/tarkov,false,,,,
Escape from Tarkov,tier list,The Ultimate Escape from Tarkov Weapon Tier List | FPS Champ,https://fpschampion.com/escape-from-tarkov-weapon-tier-list/,false,,,,
Escape from Tarkov,tier list,Tarkov.dev,https://tarkov.dev/loot-tier/,false,,,,
Escape from Tarkov,tier list,Best Tarkov Armour Tier List and Guide - Games Finder,https://gameslikefinder.com/article/best-tarkov-armour/,false,,,,
Escape from Tarkov,builds,Create loadout - Tarkov Market,https://tarkov-market.com/loadouts/weapon,false,,,,
The Texas Chain Saw Massacre,wiki,The Texas Chainsaw Massacre Wiki | Fandom,https://texaschainsawmassacre.fandom.com/wiki/The_Texas_Chainsaw_Massacre_Encyclopedia,false,,,,
Escape from Tarkov,builds,HOME | Tarkov Meta,https://www.tarkovmeta.com/,false,,,,
The Texas Chain Saw Massacre,wiki,The Disturbing True Story Behind 'The Texas Chainsaw Massacre',https://allthatsinteresting.com/texas-chainsaw-massacre-true-story,false,,,,
The Texas Chain Saw Massacre,wiki,Victim Abilities and Attributes Explained - The Texas Chain Saw Massacre,https://www.txchainsawgame.com/hub/abilities-and-attributes-explained,false,,,,
The Texas Chain Saw Massacre,wiki,Texas Chain Saw Massacre Game is a Promising Tribute to the Bloody ...,https://www.rogerebert.com/video-games/texas-chain-saw-massacre-game-review,false,,,,
The Texas Chain Saw Massacre,wiki,The 'Texas Chain Saw Massacre' Prequel That Was Filmed and ... - Collider,https://collider.com/texas-chainsaw-massacre-prequel/,false,,,,
The Texas Chain Saw Massacre,tier list,Texas Chainsaw Massacre Game Characters Tier List - Sirus Gaming,https://sirusgaming.com/texas-chainsaw-massacre-game-characters-tier-list/,false,,,,
The Texas Chain Saw Massacre,tier list,Texas Chain Saw Massacre Family Tier List & Best Killer to Play,https://commonsensegamer.com/texas-chain-saw-massacre-family-tier-list-best-killer-to-play/,false,,,,
The Texas Chain Saw Massacre,wiki,"Texas Chainsaw Massacre Killer Tier List: Best Family Members, Ranked",https://attackofthefanboy.com/guides/texas-chainsaw-massacre-killer-tier-list-best-family-members-ranked/,false,,,,
The Texas Chain Saw Massacre,tier list,Texas Chain Saw Massacre Best Killers: Family Member Tier List - Hard Drive,https://hard-drive.net/guides/texas-chain-saw-massacre-best-killers-family-member-tier-list/,false,,,,
The Texas Chain Saw Massacre,database,Texas Chainsaw Massacre (2022) — The Movie Database (TMDB),https://www.themoviedb.org/movie/632727-texas-chainsaw-massacre,false,,,,
The Texas Chain Saw Massacre,builds,Texas Chainsaw Massacre 2022: Sally's Revenge Arc Is Underwhelming - CBR,https://www.cbr.com/texas-chainsaw-massacre-2022-sally-revenge-underwhelming/,false,,,,
The Texas Chain Saw Massacre,tier list,"Every Texas Chainsaw Massacre movie, ranked | SYFY WIRE",https://www.syfy.com/syfy-wire/texas-chainsaw-massacre-movies-ranked,false,,,,
The Texas Chain Saw Massacre,database,The Texas Chainsaw Massacre - The Grindhouse Cinema Database,https://www.grindhousedatabase.com/index.php/The_Texas_Chainsaw_Massacre,false,,,,
The Texas Chain Saw Massacre,database,Texas Chainsaw Masssacre - All victims and their stats and ... - AltChar,https://www.altchar.com/guides/texas-chainsaw-masssacre-all-victims-and-their-stats-and-abilities-aMEdg3X4MjMM,false,,,,
The Texas Chain Saw Massacre,database,"The Texas Chain Saw Massacre Review (Xbox Series X|S, PlayStation 5 ...",https://www.gaming.net/reviews/the-texas-chain-saw-massacre-review-xbox-series-xs-playstation-5-pc/,false,,,,
Blasphemous II,wiki,Blasphemous Wiki | Fandom,https://blasphemous.fandom.com/wiki/Blasphemous_Wiki,false,,,,
Blasphemous II,wiki,Blasphemous2 | Brutal action platformer,https://www.blasphemous2game.com/,false,,,,
Blasphemous II,wiki,Blasphemous II Wiki | MinMax,https://minmax.wiki/blasphemous-ii,false,,,,
Blasphemous II,wiki,Blasphemous 2 - Team17 Digital LTD - The Spirit Of Independent Games,https://www.team17.com/games/blasphemous-2/,false,,,,
Blasphemous II,wiki,Blasphemous II - Gematsu,https://www.gematsu.com/games/blasphemous-ii,false,,,,
Blasphemous II,wiki,"Blasphemous II PC, Switch, PS5, XSX | gamepressure.com",https://www.gamepressure.com/games/blasphemous-ii/zf6072,false,,,,
Blasphemous II,wiki,How long is Blasphemous II? | HowLongToBeat,https://howlongtobeat.com/game/118447,false,,,,
Blasphemous II,database,Blasphemous II [Past broadcasts] — L2DB.INFO [EN],https://l2db.info/game-video-and-live-streams/game/Blasphemous%20II/archive,false,,,,
Blasphemous II,builds,Elden Ring Blasphemous Blade Builds - SegmentNext,https://segmentnext.com/elden-ring-blasphemous-blade-builds/,false,,,,
Blasphemous II,builds,Blasphemous 2-CODEX - SKIDROW & CODEX GAMES,http://skidrowcodexgames.cloud/blasphemous-2-codex/,false,,,,
Blasphemous II,builds,Blasphemous Blade Build - Nerd Lodge,https://nerdlodge.com/blasphemous-blade-build/,false,,,,
Blasphemous II,builds,Blasphemous 2 for Nintendo Switch - Nintendo Official Site,https://www.nintendo.com/store/products/blasphemous-2-switch/,false,,,,
Blasphemous II,tier list,Blasphemous 2 Trophies - View all 46 Trophies - PlayStationTrophies.org,https://www.playstationtrophies.org/game/blasphemous-2/trophies/,false,,,,
Blasphemous II,tier list,Blasphemous 2 Nintendo Switch - Best Buy,https://www.bestbuy.com/site/blasphemous-2-nintendo-switch/6550364.p,false,,,,
Blasphemous II,tier list,Blasphemous 2 Full Trophy List Revealed - Insider Gaming,https://insider-gaming.com/blasphemous-2-full-trophy-list-revealed/,false,,,,
Call of Duty: Warzone,wiki,Warzone Wiki,https://www.warzone.com/wiki/Main_Page,false,,,,
Call of Duty: Warzone,wiki,Call of Duty: Warzone | Call of Duty Wiki | Fandom,https://callofduty.fandom.com/wiki/Call_of_Duty:_Warzone,false,,,,
Call of Duty: Warzone,wiki,Call of Duty®: Modern Warfare® II and Call of Duty: Warzone™ 2.0 Season ...,https://www.callofduty.com/blog/2022/11/call-of-duty-modern-warfare-II-warzone-2-0-season-01-overview-battle-pass-dmz,false,,,,
Call of Duty: Warzone,database,Call of Duty: Warzone — Loot Database - COD Warzone Tracker,https://cod.tracker.gg/warzone/db/home,false,,,,
Call of Duty: Warzone,database,TrueGameData: Find YOUR Meta,https://www.truegamedata.com/,false,,,,
Call of Duty: Warzone,database,WARZONE META - Best Loadouts in Season 5 - Warzone Stats,https://wzstats.gg/,false,,,,
Call of Duty: Warzone,database,Warzone and Modern Warfare Stats Tracker,https://codstats.net/,false,,,,
Call of Duty: Warzone,database,Call of Duty®: Warzone - Activision,https://www.activision.com/games/call-of-duty/call-of-duty-warzone,false,,,,
Call of Duty: Warzone,database,Call of Duty®: Warzone Season 04 | New Battle Royale Game 2023,https://mywarzonelegacy.callofduty.com/ca/en/warzone,false,,,,
Call of Duty: Warzone,database,Downloads - Blizzard Entertainment,https://www.blizzard.com/en-us/download?product=codwz,false,,,,
Call of Duty: Warzone,builds,"Warzone 2.0: Best guns, builds, and class setups | ONE Esports",https://www.oneesports.gg/call-of-duty/warzone-2-best-guns-loadouts-build/,false,,,,
Call of Duty: Warzone,builds,Best loadouts for Warzone 2 - Updated builds - Meta ranking!,https://warzoneloadout.games/,false,,,,
Call of Duty: Warzone,builds,Warzone 2 meta: Best loadouts and tuning (August 2023) - Downtime Bros,https://www.downtimebros.com/warzone-meta-best-cod-warzone-loadout/,false,,,,
Call of Duty: Warzone,builds,Call of Duty Builds - Loadout Builder for Call of Duty,https://codbuilds.com/,false,,,,
Counter-Strike: Global Offensive,wiki,Counter-Strike: Global Offensive - Valve Developer Community,https://developer.valvesoftware.com/wiki/Counter-Strike:_Global_Offensive,false,,,,
Counter-Strike: Global Offensive,wiki,Counter-Strike: Global Offensive - Official TF2 Wiki | Official Team ...,https://wiki.teamfortress.com/wiki/Counter-Strike:_Global_Offensive,false,,,,
Call of Duty: Warzone,builds,Call of Duty: Warzone review: This is the battle royale we've been ...,https://www.washingtonpost.com/video-games/reviews/warzone-builds-battle-royale-greats-adds-few-twists-its-own/,false,,,,
Counter-Strike: Global Offensive,tier list,CSGO: Best Guns Tier List - DualShockers,https://www.dualshockers.com/csgo-best-guns-tier-list/,false,,,,
Counter-Strike: Global Offensive,tier list,CS:GO Ranking | World Ranking | HLTV.org,https://www.hltv.org/ranking/teams/2021/october/18,false,,,,
Counter-Strike: Global Offensive,wiki,Counter-Strike: Global Offensive » Resources,https://blog.counter-strike.net/index.php/resources/,false,,,,
Counter-Strike: Global Offensive,tier list,CS:GO Weapon Tier List: The Best and Worst Weapons to ... - RealSport101,https://realsport101.com/csgo/csgo-weapon-tier-list-the-best-and-worst-weapons-to-use-in-competitive/,false,,,,
Counter-Strike: Global Offensive,tier list,Counter-Strike: Global Offensive Ranking System - Xfire,https://www.xfire.com/counter-strike-global-offensive-ranking-system/,false,,,,
Counter-Strike: Global Offensive,tier list,CS:GO Teams. Team Rankings - ggScore,https://ggscore.com/en/csgo/team,false,,,,
Counter-Strike: Global Offensive,tier list,List of All CS:GO Ranks with 2023 Rank Distribution - Total CS:GO,https://totalcsgo.com/ranks,false,,,,
Counter-Strike: Global Offensive,tier list,CSGO Ranks - Ranking System Explained in 2022 - SkinCashier,https://skincashier.com/blog/csgo-ranks,false,,,,
Call of Duty: Warzone,tier list,Warzone Meta: The Best Loadouts and Tier List for Season 5 - WZ Ranked,https://www.wzranked.com/wz2/meta/loadouts,false,,,,
Call of Duty: Warzone,tier list,CoD Warzone Ultimate Weapon Tier List with Meta Loadouts ... - GameRiv,https://gameriv.com/call-of-duty-warzone-ultimate-weapon-tier-list-with-meta-loadouts/,false,,,,
Counter-Strike: Global Offensive,database,About CSGO Database - CSGO Database,https://www.csgodatabase.com/about/,false,,,,
Counter-Strike: Global Offensive,database,"CS:GO Stash - Browse all skins, knives, gloves, and more",https://csgostash.com/,false,,,,
Counter-Strike: Global Offensive,tier list,"CS:GO 2021 - Ranks, Tournaments, Pro Players ... - EssentiallySports",https://www.essentiallysports.com/category/esports/csgo/,false,,,,
Counter-Strike: Global Offensive,database,‎Database for Counter-Strike: Global Offensive ... - App Store,https://apps.apple.com/us/app/database-for-counter-strike-global-offensive-weapons/id1039776998,false,,,,
Counter-Strike: Global Offensive,database,CS:GO Tournaments - Full List of Counter-Strike: Global Offensive ...,https://escharts.com/tournaments/csgo,false,,,,
Dota 2,wiki,Dota 2 | Dota Wiki | Fandom,https://dota.fandom.com/wiki/Dota_2,false,,,,
Counter-Strike: Global Offensive,builds,The Best Custom Build Gaming PC For CSGO - August 2023 - WePC,https://www.wepc.com/builds/the-best-custom-built-gaming-pc-for-csgo/,false,,,,
Dota 2,wiki,Dota 2,https://www.dota2.com/,false,,,,
Counter-Strike: Global Offensive,builds,Counter-Strike: Global Offensive - openbenchmarking.org,https://openbenchmarking.org/test/pts/csgo,false,,,,
Counter-Strike: Global Offensive,builds,Custom Maps and Mods for Counter-Strike : Global Offensive,https://www.gamemaps.com/csgo/,false,,,,
Dota 2,builds,DOTAFire :: DotA 2 Builds & Guides for Hero Strategy,https://www.dotafire.com/,false,,,,
Counter-Strike: Global Offensive,builds,Introducing Counter-Strike 2 | Limited Test,https://www.counter-strike.net/cs2,false,,,,
Dota 2,builds,Hero Meta Statistics - DOTABUFF - Dota 2 Statistics,https://www.dotabuff.com/heroes/meta,false,,,,
Dota 2,builds,Dota2ProTracker - High MMR Dota 2 stats and Pro Players,https://dota2protracker.com/,false,,,,
Dota 2,builds,Dota 2 Builds (Guide) 2023 - Zathong,https://zathong.com/dota-2-builds/,false,,,,
Dota 2,tier list,Dota 2 Tier List - 2022 [UPDATED] - Tradeit.gg,https://tradeit.gg/blog/dota-2-tier-list/,false,,,,
Dota 2,tier list,Dota 2 Tier List (Updated August 2023) | Gaming Gorilla,https://gaminggorilla.com/dota-2-tier-list/,false,,,,
Dota 2,tier list,DOTA 2 Tier List (July 2023) Best Heroes Ranked - WCITLeaks,https://wcitleaks.org/dota-2-tier-list/,false,,,,
Dota 2,tier list,Dota 2 Tier List (Updated August 2023) - Goongloo,https://goongloo.com/dota-2-tier-list/,false,,,,
Dota 2,database,OpenDota - Dota 2 Statistics,https://www.opendota.com/,false,,,,
Dota 2,database,STRATZ - Dota 2 Stats,https://stratz.com/,false,,,,
Dead by Daylight,database,Dead by Stats,https://deadbystats.eu/,false,,,,
Dota 2,database,"Dota 2: news, matches, tournaments, statistics, broadcasts - DLTV",https://dltv.org/,false,,,,
Dead by Daylight,database,All Maps | Killers and their Maps - Dead by Daylight,https://deadbydaylight.com/game/maps/,false,,,,
Dead by Daylight,database,Dead by Daylight Builds,https://www.dbdbuilds.com/stats,false,,,,
Dead by Daylight,database,Dead by Daylight: The Board Game | Board Game | BoardGameGeek,https://boardgamegeek.com/boardgame/358246/dead-daylight-board-game,false,,,,
Dead by Daylight,database,Data tracking in Dead by Daylight,https://support.deadbydaylight.com/hc/en-us/articles/360059351092-Data-Tracking-in-Dead-by-Daylight,false,,,,
Dead by Daylight,tier list,Dead by Daylight - Tier list - Dennis Reep,https://dennisreep.nl/dbd/,false,,,,
Dead by Daylight,tier list,Dead by Daylight Survivor Tier List: Best Survivors in Dead by Daylight ...,https://primagames.com/tips/dead-by-daylight-survivor-tier-list-best-survivors-in-dead-by-daylight-summer-2022,false,,,,
Dead by Daylight,tier list,Dead By Daylight Killer Tier List (September 2022): Best Killers Ranked,https://blog.turtlebeach.com/dead-by-daylight-killers-tier-list/,false,,,,
Dead by Daylight,builds,Otzdarva builds for killer/survivor - GitHub Pages,https://mrtipson.github.io/otz-builds/,false,,,,
Dead by Daylight,tier list,Dead By Daylight Mobile Perks Tier List - Killers and Survivors,https://www.gamezebo.com/walkthroughs/dead-by-daylight-mobile-perks-tier-list/,false,,,,
Dead by Daylight,database,Dead by Daylight Mobile - is Available Now,http://www.dbdmobile.com/,false,,,,
Genshin Impact,database,Honey Impact | Genshin Impact Database - Honey Hunter World,https://genshin.honeyhunterworld.com/,false,,,,
Genshin Impact,database,Genshin Impact Characters List - Genshin.gg,https://genshin.gg/,false,,,,
Genshin Impact,database,Genshin Builds | Genshin Impact Wiki Database,https://genshin-builds.com/,false,,,,
Genshin Impact,database,Project Amber | Project Amber — Your brand new Genshin Impact Database,https://ambr.top/en,false,,,,
Genshin Impact,database,Genshin Database | Genshin Impact DB and Guides,https://www.genshinimpactdb.com/home/,false,,,,
Genshin Impact,database,Genshin Impact: gensh.in - The Game Database Fanproject! - Genshin ...,https://www.gensh.in/,false,,,,
Genshin Impact,database,Home - GI Database,https://genshindatabase.com/,false,,,,
Genshin Impact,database,Genshin DB - Genshin Impact Database,https://genshindb.org/,false,,,,
Genshin Impact,database,Genshin Impact - Step Into a Vast Magical World of Adventure,https://genshin.mihoyo.com/en,false,,,,
Genshin Impact,database,Genshin.US - User-Friendly Genshin Impact Fan Database,https://genshin.us/,false,,,,
Genshin Impact,wiki,Welcome to HoYoWiki!,https://wiki.hoyolab.com/,false,,,,
Genshin Impact,wiki,Genshin Impact - Step Into a Vast Magical World of Adventure,https://genshin.hoyoverse.com/en/home,false,,,,
Genshin Impact,wiki,Genshin Impact Interactive World Map - AppSample,https://genshin-impact-map.appsample.com/,false,,,,
Overwatch 2,tier list,Overwatch 2 DPS Tier List In Season 6 - The Game Haus,https://thegamehaus.com/overwatch-2/overwatch-2-dps-tier-list-in-season-6/2023/08/14/,false,,,,
Overwatch 2,wiki,Overwatch 2 - Overwatch Wiki,https://overwatch.fandom.com/wiki/Overwatch_2,false,,,,
Genshin Impact,wiki,"Genshin Impact characters: ages, heights, birthdays, and bios",https://ftw.usatoday.com/lists/genshin-impact-characters-age-height-birthday,false,,,,
Overwatch 2,wiki,Home | Overwatch 2 Wiki,https://overwatch2.wiki/,false,,,,
Overwatch 2,wiki,Overwatch 2,https://overwatch.blizzard.com/,false,,,,
Overwatch 2,database,Player Rankings - Overbuff - Overwatch 2 Statistics,https://www.overbuff.com/rankings,false,,,,
Overwatch 2,database,"Overwatch - Stats, Rankings, Heroes - OVERWATCH.OP.GG",https://overwatch.op.gg/,false,,,,
Overwatch 2,database,Overwatch 2/Mission/Intelligence Database and Communication - NamuWiki,https://en.namu.wiki/w/%EC%98%A4%EB%B2%84%EC%9B%8C%EC%B9%98%202/%EC%9E%84%EB%AC%B4/%EC%A0%95%EB%B3%B4%20%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B2%A0%EC%9D%B4%EC%8A%A4%20%EB%B0%8F%20%ED%86%B5%EC%8B%A0,false,,,,
Overwatch 2,database,Current Overwatch 2 Featured Shop - News and Database,https://ow2shop.com/,false,,,,
Genshin Impact,builds,Community Character Builds | Genshin Impact Version 4.0 - Traveler.gg,https://traveler.gg/community-character-builds/,false,,,,
Overwatch 2,database,Overwatch 2 Live Player Count and Statistics (2023),https://activeplayer.io/overwatch-2/,false,,,,
Overwatch 2,builds,Overwatch 2 Gaming PC Builds & Requirements - Apex Gaming PCs,https://apexgamingpcs.com/blogs/apex-support/overwatch-gaming-pc-build,false,,,,
Overwatch 2,builds,"Overwatch (OW) Builds & Guides, wiki, database and forums. OW Hero ...",https://www.owfire.com/,false,,,,
Overwatch 2,builds,The Overwatch 2 beginner's guide | AllGamers,https://ag.hyperxgaming.com/article/13111/the-overwatch-2-beginners-guide,false,,,,
Overwatch 2,builds,Overwatch 2 - Lutris,https://lutris.net/games/overwatch-2/,false,,,,
Path of Exile,database,The Path of Exile Wiki,https://www.poewiki.net/wiki/Path_of_Exile_Wiki,false,,,,
Path of Exile,database,"Path of Exile Builds, Guides, Database, and Tracker - PoE Vault",https://www.poe-vault.com/,false,,,,
Path of Exile,database,"PoEDB, Path of Exile Wiki - 流亡編年史",https://poedb.tw/us/,false,,,,
Path of Exile,database,Path of Exile - Ancestor League - Build Collection,https://www.poebuilds.cc/,false,,,,
Path of Exile,database,PoE Character Build Guides - Path of Exile - Maxroll.gg,https://maxroll.gg/poe/category/build-guides,false,,,,
Path of Exile,database,Path of Exile,https://www.pathofexile.com/item-data,false,,,,
Path of Exile,database,Div Card Database - PoELab,https://www.poelab.com/div-card-database/,false,,,,
Path of Exile,wiki,Path of Exile 2 - Path of Exile,https://pathofexile2.com/,false,,,,
Path of Exile,database,PoE Gems — Path of Exile,https://poegems.com/,false,,,,
Path of Exile,database,"Poe Database, Items, Guides - Path Of Exile Wiki | Goldkk.Com",https://www.goldkk.com/poe-data,false,,,,
Path of Exile,tier list,PoE 3.22 Tattoo Tier List - Best Tattoos Ranked In Path Of Exile 3.22 ...,https://www.aoeah.com/news/2635--poe-322-tattoo-tier-list--best-tattoos-ranked-in-path-of-exile-322-ancestors,false,,,,
Path of Exile,tier list,Path Of Exile: Advantage Class Tier List - poecurrency.gg,https://poecurrency.gg/news/path-of-exile-advantage-class-tier-list,false,,,,
Path of Exile,builds,poe.ninja,https://poe.ninja/builds/challenge,false,,,,
Path of Exile,tier list,Path of Exile Tier List - All Classes Ranked (August 2023),https://www.mediareferee.com/path-of-exile-tier-list-all-classes-ranked/,false,,,,
Path of Exile,builds,Build of Exile,https://www.buildofexile.com/,false,,,,
Armored Core VI: Fires of Rubicon,wiki,ARMORED CORE VI FIRES OF RUBICON | Official Website (EN),https://en.bandainamcoent.eu/armored-core/armored-core-vi-fires-of-rubicon,false,,,,
Armored Core VI: Fires of Rubicon,database,Geek Review - Armored Core VI: Fires of Rubicon | Geek Culture,https://geekculture.co/geek-review-armored-core-vi-fires-of-rubicon/,false,,,,
Armored Core VI: Fires of Rubicon,database,Armored Core™ Vi Fires of Rubicon™ - Esrb,https://www.esrb.org/ratings/39417/armored-coretm-vi-fires-of-rubicontm/,false,,,,
Armored Core VI: Fires of Rubicon,database,Armored Core VI: Fires of Rubicon - Review 2023 - PCMag UK,https://uk.pcmag.com/pc-games/148325/armored-core-vi-fires-of-rubicon,false,,,,
Armored Core VI: Fires of Rubicon,tier list,[PowerPyx] Armored Core VI: Fires of Rubicon Trophy List Revealed,https://www.resetera.com/threads/powerpyx-armored-core-vi-fires-of-rubicon-trophy-list-revealed.754564/,false,,,,
Armored Core VI: Fires of Rubicon,tier list,Armored Core VI Fires of Rubicon Review - AS USA,https://en.as.com/meristation/gaming_reviews/armored-core-vi-fires-of-rubicon-review-ashes-rekindled-into-a-raging-fire-n/,false,,,,
Armored Core VI: Fires of Rubicon,builds,Armored Core VI: Fires of Rubicon review — Make mine mech,https://venturebeat.com/games/armored-core-vi-fires-of-rubicon-review-make-mine-mech/,false,,,,
Armored Core VI: Fires of Rubicon,builds,Armored Core VI: Fires of Rubicon Reviews - OpenCritic,https://opencritic.com/game/15125/armored-core-vi-fires-of-rubicon,false,,,,
Madden NFL 24,wiki,Madden NFL 24 | Madden Wiki | Fandom,https://madden.fandom.com/wiki/Madden_NFL_24,false,,,,
Armored Core VI: Fires of Rubicon,builds,Armored Core VI: Fires of Rubicon (Xbox Series X) Review,https://www.cgmagonline.com/review/game/armored-core-vi-fires-of-rubicon/,false,,,,
Madden NFL 24,wiki,Madden NFL 24 Release Date | Madden Ratings,https://www.maddenratings.com/updates/madden-nfl-24-release-date,false,,,,
Madden NFL 24,wiki,Madden NFL 24 | National Football League Wiki | Fandom,https://national-football-league.fandom.com/wiki/Madden_NFL_24,false,,,,
Madden NFL 24,wiki,Madden NFL 24: Everything You Need to Know - The Gaming Watcher,https://thegamingwatcher.com/pages/articles/new-games/2023/4/24/madden-nfl-24,false,,,,
Madden NFL 24,wiki,"Madden 24 primer: 99 club, best rookies and player ratings",https://www.espn.com/nfl/story/_/id/38198111/madden-24-primer-99-club-best-rookies-player-ratings,false,,,,
Madden NFL 24,database,"Madden NFL 24 Ultimate Team Database - Player Ratings, Stats and Teams ...",https://www.mut.gg/,false,,,,
Madden NFL 24,wiki,Madden NFL 24 Update 1.002 Rolled Out This August 24 - MP1st,https://mp1st.com/news/madden-nfl-24-update-1-002-rolled-out-this-august-24,false,,,,
Madden NFL 24,wiki,EA Sports 'Madden NFL 24' delivers realism and control on ... - NFL.com,https://www.nfl.com/news/ea-sports-madden-nfl-24-delivers-realism-and-control-on-every-play-through-field,false,,,,
Madden NFL 24,builds,Intel® Arc™ Graphics - Game On Driver - Madden NFL 24 and Wayfinder,https://game.intel.com/story/intel-arc-graphics-game-on-driver-madden-nfl-24-wayfinder/,false,,,,
Madden NFL 24,tier list,Madden NFL 24 Franchise Mode: The Best And Worst Teams,https://earlygame.com/sports-games/madden-nfl-24-franchise-modus-best-and-worst-teams,false,,,,
Among Us,wiki,Among Us | GameToons Wiki | Fandom,https://gametoons.fandom.com/wiki/Among_Us,false,,,,
Among Us,wiki,Among Us Logic Wiki | Fandom,https://amonguslogic.fandom.com/wiki/Among_Us_Logic_Wiki,false,,,,
Among Us,wiki,Among Us Emojis Collection - Emojis Wiki,https://emojis.wiki/among-us/,false,,,,
Among Us,wiki,Among Us Wiki - Game Among Us,https://amongwiki.com/en/main/,false,,,,
Among Us,wiki,Wiki.com,https://among-us.wiki.com/,false,,,,
Among Us,database,Among Stats,https://amongstats.net/,false,,,,
Among Us,database,Among Us | Innersloth - Creators of Among Us and The Henry Stickmin ...,https://www.innersloth.com/games/among-us/,false,,,,
Among Us,database,Info on Accounts - Among Us by Innersloth,https://innersloth.itch.io/among-us/devlog/235010/info-on-accounts,false,,,,
Among Us,database,PC / Computer - Among Us - Among Us - The Spriters Resource,https://www.spriters-resource.com/pc_computer/amongus/,false,,,,
Among Us,tier list,Among Us Streamer's Power Tier List | Smogon Forums,https://www.smogon.com/forums/threads/among-us-streamers-power-tier-list.3671532/,false,,,,
Among Us,tier list,Injustice: Gods Among Us Tier List - The NRS Tier List,https://nrstierlist.com/games/igau/tier-list/,false,,,,
Among Us,tier list,Among Us Roles Tier List: All 7 Roles Explained - TopsinBlue,https://topsinblue.com/among-us-roles-tier-list/,false,,,,
Among Us,tier list,Character Tier List | Injustice Mobile Wiki | Fandom,https://injustice-mobile.fandom.com/wiki/Character_Tier_List,false,,,,
